_identifiers-1,_parent_digital_objects-1.identifier,_digital_object_type.string_key,note-1:note_type,note-1:note_value,note-2:note_type,note-2:note_value,title-1:title_non_sort_portion,title-1:title_sort_portion,omeka_identifier-1:omeka_identifier_value,location-1:location_term.value,location-1:location_term.uri,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,location-1:location_shelf_location-1:location_shelf_location_free_text,clio_identifier-1:clio_identifier_value,date_created_textual-1:date_created_textual_value,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_key_date,date_created-1:date_created_type,language-1:language_term.value,language-1:language_term.uri,language-1:language_term.authority,language-2:language_term.value,language-2:language_term.uri,language-2:language_term.authority,place_of_origin-1:place_of_origin_value,collection-1:collection_term.value,collection-1:collection_term.uri,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_level,internal_note-1:internal_note_value,genre-1:genre_term.value,genre-1:genre_term.uri,genre-1:genre_term.authority,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,form-1:form_term.value,form-1:form_term.uri,form-1:form_term.authority,name-1:name_term.value,name-1:name_term.name_type,name-1:name_term.uri,name-1:name_term.authority,name-1:name_role-1.name_role_term.value,name-1:name_role-1.name_role_term.uri,name-1:name_role-1.name_role_term.authority,name-1:name_usage_primary,name-2:name_term.value,name-2:name_term.name_type,name-2:name_term.uri,name-2:name_term.authority,name-2:name_role-2.name_role_term.value,name-2:name_role-2.name_role_term.uri,name-2:name_role-2.name_role_term.authority,object_in_context_url-1:object_in_context_url_value,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.authority,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.uri,subject_name-2:subject_name.authority,subject_title-1:subject_title_term.value,subject_title-1:subject_title_term.uri,subject_title-1:subject_title_term.authority,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.uri,subject_topic-1:subject_topic_term.authority,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.uri,subject_topic-2:subject_topic_term.authority,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.uri,subject_geographic-1:subject_geographic_term.authority,digital_origin-1:digital_origin_value,use_and_reproduction-1:use_and_reproduction_value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,restriction_on_access-1:restriction_on_access_value,_project.string_key
rbml_global_1968_091,,item,,,,,,"Tet Offensive Scorches Saigon, Photo and Caption",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,20,F. E. Adams,,,1968,1968,,TRUE,,,,,,,,,Pulitzer Prizes Collection,http://id.library.columbia.edu/term/f2e2d51b-9484-4e4f-bcc9-41a8d0d210d0,Series II: Journalism,series,1,"Subseries II.11: Feature Photography, 1968-present",subseries,2,Aeon Slip No.: 130469,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,"Adams, Eddie, 1933-2004",personal,http://id.loc.gov/authorities/names/n00089693,naf,Photographer,http://id.loc.gov/vocabulary/relators/pht,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Vietnam War (1961-1975),http://id.worldcat.org/fast/1431664,fast,Tet Offensive (1968),http://id.worldcat.org/fast/1148295,fast,Vietnam,http://id.loc.gov/authorities/names/n79032186,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_091_01,rbml_global_1968_091,asset,original filename,1968_091_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_091_01.jpg,,"Tet Offensive Scorches Saigon, Photo and Caption",11674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/combat-zone--vietnam/the-tet-offensive,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_090,,item,,,,,,"Telegram detailing Martin Luther King Jr.'s arrest in Albany, GA",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,160,MLK Jr.,,,"July 30, 1962",1962-06-30,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,Herbert H. Lehman Papers,http://id.library.columbia.edu/term/75cffc05-2d92-4591-9350-b51ab5bacd75,"Series I: Lehman Special Files, 1895-1987",series,1,,,,Aeon Slip No.: 134969,telegrams,http://vocab.getty.edu/aat/300026909,aat,text,,correspondence,http://vocab.getty.edu/aat/300026877,aat,"Walker, Wyatt Tee",personal,http://id.loc.gov/authorities/names/n79058501,naf,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,TRUE,,,,,,,,,"King, Martin Luther, Jr., 1929-1968",personal,http://id.loc.gov/authorities/names/n79084324,naf,,,,,,,,Civil rights movements,http://id.worldcat.org/fast/862708,fast,,,,Albany (Ga.),http://id.loc.gov/authorities/names/n81107844,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_090_01,rbml_global_1968_090,asset,original filename,1968_090_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_090_01.jpg,,Page 1,11672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/we-shall-overcome,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_090_02,rbml_global_1968_090,asset,original filename,1968_090_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_090_02.jpg,,Page 2,11673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/we-shall-overcome,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_089,,item,,,,,,Negro Leaders Call at White House,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,234,Dup Pix,,,"January 18, 1964",1964-01-18,,TRUE,,,,,,,,,"Whitney M. Young, Jr. papers",http://id.library.columbia.edu/term/ad79bbb1-8a79-4c41-b502-d89e56cc8f96,Series VI: Printed material,series,1,,,,Aeon Slip No.: 130474,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,UPI Telephoto,corporate,http://id.loc.gov/authorities/names/n50057803,naf,Issuing body,http://id.loc.gov/vocabulary/relators/isb,marcrelator,,,,,,,,,,"King, Martin Luther, Jr., 1929-1968",personal,http://id.loc.gov/authorities/names/n79084324,naf,"Johnson, Lyndon B. (Lyndon Baines), 1908-1973",personal,http://id.loc.gov/authorities/names/n80005801,naf,,,,,,,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_089_01,rbml_global_1968_089,asset,original filename,1968_089_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_089_01.jpg,,Recto,11670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/we-shall-overcome,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_089_02,rbml_global_1968_089,asset,original filename,1968_089_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_089_02.jpg,,Verso,11671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_088,,item,,,,,,"We Shall Overcome, Background Information for Supportive Campaigns by Campus Groups",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,12,NA,,,"January 5, 1965",1965-01-05,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,Todd Gitlin Papers,http://id.library.columbia.edu/term/405d19f3-7767-4044-bfd0-63eeb76252db,,,,,,,Aeon Slip No.: 137548,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Mississippi Freedom Democratic Party,corporate,http://id.loc.gov/authorities/names/n86071884,naf,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Civil rights movements,http://id.worldcat.org/fast/862708,fast,Student movements,http://id.worldcat.org/fast/1135954,fast,Mississippi,http://id.loc.gov/authorities/names/n79138969,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_088_01,rbml_global_1968_088,asset,original filename,1968_088_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_088_01.jpg,,Front Cover,11669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/we-shall-overcome,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_087,,item,date note,Date based on collection date range,,,,"""Freedom Now"" Drawing",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,173,Thompson,,,between 1957 and 1973,1957,1973,TRUE,inferred,,,,,,,,New Leader Records,http://id.library.columbia.edu/term/c982c6e7-dc92-4aca-a344-5ca8e35283eb,"Series V: Artwork, 1928-2006, undated",series,1,"Subseries 6: New York Public Library Exhibit--Oversized, 1957-1973",subseries,2,Aeon Slip No.: 130117,,,,still image,,drawings,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,gmgpc,"Thompson, Mozelle, 1926-1969",personal,http://id.loc.gov/authorities/names/n86065341,naf,Artist,http://id.loc.gov/vocabulary/relators/art,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Political art,http://id.worldcat.org/fast/2003682,fast,Civil rights,http://id.worldcat.org/fast/862627,fast,United States,http://id.loc.gov/authorities/names/n78095330,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_087_01,rbml_global_1968_087,asset,original filename,1968_087_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_087_01.jpg,,"""Freedom Now"" Drawing",11668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/freedom-now,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_086,,item,,,,,,"SDS Calendar, Volume II, Number 5",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,1,9,,,"April 22, 1968 to April 27, 1968",1968-04-22,1968-04-27,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,Joanne Grant Research Files,http://id.library.columbia.edu/term/93c65dbb-fbd3-4c95-a19e-a5e12ea1ba35,"Series I: Columbia University Student Uprisings, 1963-1968",series,1,"Subseries I.2. Uprising, 1966-1968",subseries,2,Aeon Slip No.: 129850,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Students for a Democratic Society (U.S.),corporate,http://id.loc.gov/authorities/names/n50010551,naf,Publisher,http://id.loc.gov/vocabulary/relators/pbl,marcrelator,,,,,,,,,,Columbia University,corporate,http://id.loc.gov/authorities/names/n81024714,naf,,,,,,,,Student movements,http://id.worldcat.org/fast/1135954,fast,,,,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_086_01,rbml_global_1968_086,asset,original filename,1968_086_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_086_01.jpg,,"SDS Calendar, Volume II, Number 5",11667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_085,,item,,,,,,"Letter to Morris Grossner from Alex B. Platt, April 17, 1968",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,1,9,,,"April 17, 1968",1968-04-17,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,Joanne Grant Research Files,http://id.library.columbia.edu/term/93c65dbb-fbd3-4c95-a19e-a5e12ea1ba35,"Series I: Columbia University Student Uprisings, 1963-1968",series,1,"Subseries I.2. Uprising, 1966-1968",subseries,2,Aeon Slip No.: 129851,,,,text,,correspondence,http://vocab.getty.edu/aat/300026877,aat,"Platt, Alexander B., 1935-2013",personal,http://id.loc.gov/authorities/names/no2021014799,naf,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,TRUE,"Grossner, Morris",personal,,,Addressee,http://id.loc.gov/vocabulary/relators/rcp,marcrelator,,Columbia College (Columbia University),corporate,http://id.loc.gov/authorities/names/n83182850,naf,,,,,,,,College students--Discipline,http://id.worldcat.org/fast/867996,fast,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_085_01,rbml_global_1968_085,asset,original filename,1968_085_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_085_01.jpg,,"Letter to Morris Grossner from Alex B. Platt, April 17, 1968",11666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_084,,item,,,,,,"Challenge, May 1968",,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,72,6,,,May 1968,1968-05,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,Series XIV: Photographs and Negatives,series,1,"Subseries XIV.8: John C. Gardner Files, 1967-1970",subseries,2,Aeon Slip No.: 134842,,,,text,,periodicals,http://vocab.getty.edu/aat/300026657,aat,Progressive Labor Party,corporate,http://id.loc.gov/authorities/names/n50077053,naf,Publisher,http://id.loc.gov/vocabulary/relators/pbl,marcrelator,,,,,,,,,,Students for a Democratic Society (U.S.). Columbia University Chapter,corporate,http://id.loc.gov/authorities/names/n2017049753,naf,Columbia University,corporate,http://id.loc.gov/authorities/names/n81024714,naf,,,,College students--Political activity,http://id.worldcat.org/fast/868026,fast,,,,"Morningside Heights (New York, N.Y.)",http://id.loc.gov/authorities/names/n96068216,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_084_01,rbml_global_1968_084,asset,original filename,1968_084_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_084_01.jpg,,Page 1,11662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_084_02,rbml_global_1968_084,asset,original filename,1968_084_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_084_02.jpg,,Page 2,11663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_084_03,rbml_global_1968_084,asset,original filename,1968_084_03.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_084_03.jpg,,Page 3,11664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_084_04,rbml_global_1968_084,asset,original filename,1968_084_04.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_084_04.jpg,,Page 4,11665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_083,,item,,,,,,Support Your Local Revolutionaries,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,OS Box 25,Events - Protest/Activism - Morningside Campus 1968-1969,,,"September 12, 1968",1968-09-12,,TRUE,,,,,,,,,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,Series IX: Events,series,1,Subseries: IX.2: Alumni,subseries,2,Aeon Slip No.: 171767,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,UPI Telephoto,corporate,http://id.loc.gov/authorities/names/n50057803,naf,Issuing body,http://id.loc.gov/vocabulary/relators/isb,marcrelator,,,,,,,,,,Columbia University,corporate,http://id.loc.gov/authorities/names/n81024714,naf,,,,,,,,Columbia University Student Strike (1968),http://id.worldcat.org/fast/1922992,fast,College students--Political activity,http://id.worldcat.org/fast/868026,fast,"Morningside Heights (New York, N.Y.)",http://id.loc.gov/authorities/names/n96068216,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_083_01,rbml_global_1968_083,asset,original filename,1968_083_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_083_01.jpg,,Recto,11660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_083_02,rbml_global_1968_083,asset,original filename,1968_083_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_083_02.jpg,,Verso,11661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_082,,item,,,,,A,"""Human Barricade"" Around Columbia University",,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,OS Box 25,Events - Protest/Activism - Morningside Campus 1968-1969,,,"April 30, 1968",1968-04-30,,TRUE,,,,,,,,,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,Series IX: Events,series,1,Subseries: IX.2: Alumni,subseries,2,Aeon Slip No.: 171768,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,UPI Telephoto,corporate,http://id.loc.gov/authorities/names/n50057803,naf,Issuing body,http://id.loc.gov/vocabulary/relators/isb,marcrelator,,,,,,,,,,Columbia University,corporate,http://id.loc.gov/authorities/names/n81024714,naf,,,,,,,,College students--Political activity,http://id.worldcat.org/fast/868026,fast,,,,"Morningside Heights (New York, N.Y.)",http://id.loc.gov/authorities/names/n96068216,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_082_01,rbml_global_1968_082,asset,original filename,1968_082_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_082_01.jpg,,Recto,11658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_082_02,rbml_global_1968_082,asset,original filename,1968_082_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_082_02.jpg,,Verso,11659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_081,,item,,,,,,Join Us,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,OS Box 25,Events - Protest/Activism - Morningside Campus 1968-1969,,,circa 1968-1969,1968,1969,TRUE,inferred,,,,,,,,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,Series IX: Events,series,1,Subseries: IX.2: Alumni,subseries,2,Aeon Slip No.: 171769,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,UPI Telephoto,corporate,http://id.loc.gov/authorities/names/n50057803,naf,Issuing body,http://id.loc.gov/vocabulary/relators/isb,marcrelator,,,,,,,,,,Columbia University,corporate,http://id.loc.gov/authorities/names/n81024714,naf,,,,,,,,College students--Political activity,http://id.worldcat.org/fast/868026,fast,Student movements,http://id.worldcat.org/fast/1135954,fast,"Morningside Heights (New York, N.Y.)",http://id.loc.gov/authorities/names/n96068216,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_081_01,rbml_global_1968_081,asset,original filename,1968_081_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_081_01.jpg,,Recto,11656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_081_02,rbml_global_1968_081,asset,original filename,1968_081_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_081_02.jpg,,Verso,11657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_080,,item,,,,,,"Blackboard protest message: ""Up Against the Wall""",,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,OS Box 25,Events - Protest/Activism - Morningside Campus 1968-1969,,,"May 22, 1968",1968-05-22,,TRUE,,,,,,,,,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,Series IX: Events,series,1,Subseries: IX.2: Alumni,subseries,2,Aeon Slip No.: 171770,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,,,,,,,,,,,,,,,,,Columbia University,corporate,http://id.loc.gov/authorities/names/n81024714,naf,,,,,,,,Columbia University Student Strike (1968),http://id.worldcat.org/fast/1922992,fast,Student movements,http://id.worldcat.org/fast/1135954,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_080_01,rbml_global_1968_080,asset,original filename,1968_080_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_080_01.jpg,,"Blackboard protest message: ""Up Against the Wall""",11655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_079,,item,,,,,,caw! magazine No. 2 May-June 1968,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,77,13,,,May-June 1968,1968-05-01,1968-06-30,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,"Series XVI: Daniel L. Schlafly Material on the 1968 Crisis, 1967-1969",series,1,Subseries XVI.2: Publications,subseries,2,Aeon Slip No.: 133534,,,,text,,periodicals,http://vocab.getty.edu/aat/300026657,aat,Students for a Democratic Society (U.S.),corporate,http://id.loc.gov/authorities/names/n50010551,naf,Publisher,http://id.loc.gov/vocabulary/relators/pbl,marcrelator,,,,,,,,,,Columbia University,corporate,http://id.loc.gov/authorities/names/n81024714,naf,,,,,,,,Student movements,http://id.worldcat.org/fast/1135954,fast,,,,"Morningside Heights (New York, N.Y.)",http://id.loc.gov/authorities/names/n96068216,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_079_01,rbml_global_1968_079,asset,original filename,1968_079_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_079_01.jpg,,Front Cover,11653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/student_movement/caw-,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_079_02,rbml_global_1968_079,asset,original filename,1968_079_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_079_02.jpg,,Back Cover,11654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/student_movement/caw-,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_078,,item,,,,,,Juan Gonzalez with Bullhorn,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,72,3,,,1968,1968,,TRUE,,,,,,,,,University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,Series XIV: Photographs and Negatives,series,1,"Subseries XIV.8: John C. Gardner Files, 1967-1970",subseries,2,Aeon Slip No.: 133533,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,,,,,,,,,,,,,,,,,"González, Juan, 1947-",personal,http://id.loc.gov/authorities/names/n2002151180,naf,Columbia University,corporate,http://id.loc.gov/authorities/names/n81024714,naf,,,,College students--Political activity,http://id.worldcat.org/fast/868026,fast,Student movements,http://id.worldcat.org/fast/1135954,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
