identifier_omeka,identifier_title,note_filename,location_url_ObjectInContext,location_url_ObjectInContext_2,location_url_ObjectInContext_3,title,namePart,title2,title2_type,dateCreated,form,form_authority,form_authority_identifier,form_2,form_2_authority,form_2_authority_identifier,keyDate_start,keyDate_end,dateQualifier,digitalOrigin,physicalLocation_text,physicalLocation,physicalLocation_authority,physicalLocation_authority_identifier,languageOfCataloging,shelfLocator,relatedItem_collection,place,place_authority_identifier,note,language,language_authority,language_authority_identifier,subject_topic,subject_topic_authority,subject_topic_authority_identifier,subject_name,subject_name_authority,subject_name_authority_identifier,subject_name_type,subject_name_2,subject_name_2_authority,subject_name_2_authority_identifier,subject_name_2_type,subject_name_3,subject_name_3_authority,subject_name_3_authority_identifier,subject_name_3_type,subject_name_4,subject_name_4_authority,subject_name_4_authority_identifier,subject_name_4_type,subject_name_5,subject_name_5_authority,subject_name_5_authority_identifier,subject_name_5_type,subject_name_6,subject_name_6_authority,subject_name_6_authority_identifier,subject_name_6_type,subject_name_7,subject_name_7_authority,subject_name_7_authority_identifier,subject_name_7_type,subject_name_8,subject_name_8_authority,subject_name_8_authority_identifier,subject_name_8_type,subject_name_9,subject_name_9_authority,subject_name_9_authority_identifier,subject_name_9_type,subject_geographic,subject_geographic_authority,subject_geographic_authority_identifier,name_primary,name_primary_authority,name_primary_authority_identifier,name_primary_Relator,name_primary_Relator_authority,name_primary_Relator_type,name_primary_Relator_authority_identifier,name_primary_type,name,name_authority,name_authority_identifier,nameRelator,nameRelator_authority,nameRelator_type,nameRelator_authority_identifier,name_type,name_02,name_02_authority,name_02_authority_identifier,name_02_Relator,name_02_Relator_authority,name_02_Relator_type,name_02_Relator_authority_identifier,name_02_type,name_03,name_03_authority,name_03_authority_identifier,name_03_Relator,name_03_Relator_authority,name_03_Relator_type,name_03_Relator_authority_identifier,name_03_type,name_04,name_04_authority,name_04_authority_identifier,name_04_Relator,name_04_Relator_authority,name_04_Relator_type,name_04_Relator_authority_identifier,name_04_typle,name_05,name_05_authority,name_05_authority_identifier,name_05_Relator,name_05_Relator_authority,name_05_Relator_type,name_05_Relator_authority_identifier,name_05_type,name_06,name_06_authority,name_06_authority_identifier,name_06_Relator,name_06_Relator_authority,name_06_Relator_type,name_06_Relator_authority_identifier,name_06_type,name_07,name_07_authority,name_07_authority_identifier,name_07_Relator,name_07_Relator_authority,name_07_Relator_type,name_07_Relator_authority_identifier,name_07_type,name_08,name_08_authority,name_08_authority_identifier,name_08_Relator,name_08_Relator_authority,name_08_Relator_type,name_08_Relator_authority_identifier,name_08_type,name_09,name_09_authority,name_09_authority_identifier,name_09_Relator,name_09_Relator_authority,name_09_Relator_type,name_09_Relator_authority_identifier,name_09_type,name_10,name_10_authority,name_10_authority_identifier,name_10_Relator,name_10_Relator_authority,name_10_Relator_type,name_10_Relator_authority_identifier,name_10_type,name_11,name_11_authority,name_11_authority_identifier,name_11_Relator,name_11_Relator_authority,name_11_Relator_type,name_11_Relator_authority_identifier,name_11_type,name_12,name_12_authority,name_12_authority_identifier,name_12_Relator,name_12_Relator_authority,name_12_Relator_type,name_12_Relator_authority_identifier,name_12_type,name_13,name_13_authority,name_13_authority_identifier,name_13_Relator,name_13_Relator_authority,name_13_Relator_type,name_13_Relator_authority_identifier,name_13_type,abstract,publisher,relatedItem,relatedItem_authority,relatedItem_identifier,relatedItem_type,note_ownership,typeOfResource,relatedItem_Project,projectURL
omeka_346,perkins_wqq_002,original filename: perkins_090074032.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/social-security/the-roots-of-social-security,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/social-security/social-security,,President Franklin Delano Roosevelt signing the Social Security Bill,Photograph and caption,,,"August 15, 1935",photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1935-08-15,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 61, FDR",Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,"White House (Washington, D.C.)",eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,United States. Social Security Act,naf,http://id.loc.gov/authorities/names/n82164427,corporate,United States. President (1933-1945 : Roosevelt),naf,http://id.loc.gov/authorities/names/n79022931,corporate,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,"Doughton, Robert Lee, 1863-1954",naf,http://id.loc.gov/authorities/names/no2008081416,personal,"Wagner, Robert F. (Robert Ferdinand), 1877-1953",naf,http://id.loc.gov/authorities/names/n91014000,personal,"King, William Henry, 1863-1949",naf,http://id.loc.gov/authorities/names/no98073546,personal,"Lewis, David J. (David John), 1869-1952",naf,http://id.loc.gov/authorities/names/n88222542,personal,"Hill, Sam B. (Sam Billingsley), 1875-1958",naf,http://id.loc.gov/authorities/names/n89645459,personal,"Harrison, Pat, 1881-1941",naf,http://id.loc.gov/authorities/names/no92017202,personal,Washington (D.C.),naf,http://id.loc.gov/authorities/names/n79018774,"Wide World Photos, Inc.",naf,http://id.loc.gov/authorities/names/n2004102678,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Photograph and caption of President Franklin Delano Roosevelt signing the Social Security Act.
Caption gives date of ""3-14-35"" for signing of the Act, although President Roosevelt signed the Act on 9-15-35",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_345,perkins_jrb_000,original filename: perkins_090074030.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/working-conditions/a-good-job,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/working-conditions/working-conditions,,Secretary Perkins Investigates Mining Area,Photograph and caption,,,"April 25, 1940",photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1940-04-25,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 100, Envelope Unidentified",Frances Perkins Papers,Vinita (Okla.),http://id.loc.gov/authorities/names/n82084221,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vinita (Okla.),naf,http://id.loc.gov/authorities/names/n82084221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The caption for this photograph is as follows: “Conflicting reports of housing and labor conditions in Oklahoma and Missouri mining areas brought Secretary of labor Frances Perkins to the district on a tour of inspection. She is shown [here] as she entered a mine shaft near here to examine working conditions under ground.”,Credit Line (Acme) East,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_344,perkins_snu_000,original filename: perkins_090074029.jpg,,,,Labor Dept 25th Anniversary Celebration,Photograph and caption,,,"March 4, 1938",photographs,aat,http://vocab.getty.edu/aat/300046300,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,1938-03-04,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 100, Envelope Unidentified",Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,United States. Department of Labor,naf,http://id.loc.gov/authorities/names/n79029796,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington (D.C.),naf,http://id.loc.gov/authorities/names/n79018774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Labor Dept 25th,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_343,perkins_atk_000,original filename: perkins_090074028.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/trade-unions---strikes/trade-unions---strikes,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/trade-unions---strikes/trade-unions,,Frances Perkins shakes hands with workers at Todd Shipyards,,,,"March 29, 1941",photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1941-03-29,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 100, Envelope Unidentified",Frances Perkins Papers,Richmond (Calif.),http://id.loc.gov/authorities/names/n80160391,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,Todd Shipyards Corporation,naf,http://id.loc.gov/authorities/names/n82080757,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richmond (Calif.),naf,http://id.loc.gov/authorities/names/n80160391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frances Perkins wrote on the verso of the photograph above left: “The first view of Henry Kaiser’s latest Mud & hope.” His Richmond shipyard became famous for producing cargo ships, known as Liberty ships, on the average of one every 45 days, and by November, 1942, production had been cut to just 14 and ½ days.",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_342,perkins_xcg_000,original filename: perkins_090074027.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/trade-unions---strikes/trade-unions,,,Frances Perkins visit to the Todd Shipyards,,,,"March 29, 1941",photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1941-03-29,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 100, Envelope Unidentified",Frances Perkins Papers,Richmond (Calif.),http://id.loc.gov/authorities/names/n80160391,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,Todd Shipyards Corporation,naf,http://id.loc.gov/authorities/names/n82080757,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richmond (Calif.),naf,http://id.loc.gov/authorities/names/n80160391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_341,perkins_twf_000,original filename: perkins_090074026.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/later-years/later-years,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/later-years/truman,,President Harry Truman takes the Oath of Office,,,,"April 12, 1945",photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1945-04-12,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 100, Envelope Unidentified",Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,United States. President (1945-1953 : Truman),naf,http://id.loc.gov/authorities/names/n79029761,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington (D.C.),naf,http://id.loc.gov/authorities/names/n79018774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_340,perkins_kuk_000,original filename: perkins_090074025.jpg,,,,Wives of President Franklin Delano Roosevelt's Cabinet Members at Table,,,,1935?,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1935,,questionable,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 100, Envelope Unidentified",Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet wives at table,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_339,perkins_luj_000,original filename: perkins_090074024.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/life-in-washington,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/president-roosevelt,,"Photograph of the Cabinet Wives, Eleanor Roosevelt, and Frances Perkins",,,,between 1933 and 1945,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1933,1945,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 150A,Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,"Roosevelt, Eleanor, 1884-1962",naf,http://id.loc.gov/authorities/names/n79144645,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington (D.C.),naf,http://id.loc.gov/authorities/names/n79018774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gift of Susanna Perkins Coggeshall, 1973",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_338,perkins_kzg_000,original filename: perkins_090074023.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/working-conditions/a-good-job,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/working-conditions/working-conditions,,Photograph of Frances Perkins at Safety Costumes Conference,,,,March 1943,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1943-03,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 100, Envelope Unidentified",Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frances Perkins photographed with female workers in various protective gear,,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_337,perkins_lyv_000,original filename: perkins_090074022.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/life-in-washington,,,Franklin Delano Roosevelt delivering State of the Union,,,,"January 7th, 1943",photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1943-01-07,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 100, Envelope Unidentified",Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,United States. President (1933-1945 : Roosevelt),naf,http://id.loc.gov/authorities/names/n79022931,corporate,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington (D.C.),naf,http://id.loc.gov/authorities/names/n79018774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gift of Susanna Perkins Coggeshall, 1973",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_336,perkins_izw_000,original filename: perkins_090074021.jpg,,,,Frances Perkins at Lockheed,,,,between 1933 and 1945,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1933,1945,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 100, Envelope Unidentified",Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frances Perkins at Lockheed,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_335,perkins_lym_000,original filename: perkins_090074019.jpg,,,,Frances Perkins with Pen and Papers,,,,1933,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1933,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 150A, Envelope Portraits",Frances Perkins Papers,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frances Perkins w/ pen & papers,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_334,perkins_uea_000,original filename: perkins_090074018.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/about/fyi,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/the-new-administration,,Frances Perkins and NBC microphone,,,,1929-1933,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1929,1933,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 150A, Envelope Portraits",Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sent to Perkins in an envelope postmarked 28 February 1933, this photograph would have been taken just as her appointment as Secretary for Labor was announced",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_333,perkins_tyw_000,original filename: perkins_090074017.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/about/fyi,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/with-president-roosevelt,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/president-roosevelt,Photograph of Frances Perkins and President Franklin Delano Roosevelt,,,,between 1933 and 1945,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1933,1945,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 150A, Envelope Frances Perkins Official Photos",Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",naf,http://id.loc.gov/authorities/names/n79022932,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington (D.C.),naf,http://id.loc.gov/authorities/names/n79018774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_332,perkins_qsv_000,original filename: perkins_090074016.jpg,,,,Frances Perkins with Portfolio,,,,between 1933 and 1945,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1933,1945,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 150A, Envelope Frances Perkins Official Photos",Frances Perkins Papers,,,Date inferred from dates of Frances Perkins' term as Secretary of Labor.,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington (D.C.),naf,http://id.loc.gov/authorities/names/n79018774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frances Perkins w/ portfolio,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_331,perkins_vnj_000,original filename: perkins_090074015.jpg,,,,Frances Perkins,,,,between 1933 and 1965,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1933,1965,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 150A, Envelope Frances Perkins Official Photos",Frances Perkins Papers,,,Date inferred from dates of Frances Perkins' term as Secretary of Labor. Possibly in Washington (D.C.)?,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portrait of Frances Perkins,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_330,perkins_grs_000,original filename: perkins_090074014.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/life-in-washington,,,Frances Jurkowitz,,,,1934?,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1934,,questionable,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 150A, Envelope 3374",Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Jurkowitz, Frances",,,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"When Perkins was appointed Secretary of Labor, she asked her loyal secretary, Frances Jurkowitz, known as Miss Jay, to come to Washington with her. A dedicated and very hard worker, Jay was sometimes over-protective of Perkins, resulting in feelings of resentment against her boss.",,,,,,"Gift of Susanna Perkins Coggeshall, 1973",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_329,perkins_ghp_000,original filename: perkins_090074013.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/about/fyi,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/trangle-fire,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/consumers--league,Frances Perkins with telephone,,,,circa 1911,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1911,,approximate,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 150A, Envelope 3374",Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gift of Susanna Perkins Coggeshall, 1973",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
